TIPO,Tem_fluxo,CicloJuros,AgendaJuros,IncorporaJuros,DataRef,Emissor,cod_Ativo,Codigo_IF,ISIN,Data Emissão,vencimento,PU_emissão,TipoJuros,pct_flutuante,spread,FormaCDI,taxa_emissão,Data_prox_juros,Data Call Inicial,Call_Periodicidade,Call_Inicio_Apos_anos,Data Call Proxima,source_file,pages_total,pages_blank,pages_used,extractor_used,leitura_ok,sanity_check,sanity_notes,debug_bloco_juros,debug_bloco_call,cod_Ativo_count,is_unico,cod_Ativo_group_index,unico_index
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017EUQ5H,CDB017EUQ5H Nome do Simplificado do Emissor,Data de Emissao,2017-06-07,2019-06-07,1000.0,DI ,104.0,,%CDI,104.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017EUQ5H.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 104,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,470,469
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017FJZ32,CDB017FJZ32 Nome do Simplificado do Emissor,Data de Emissao,2017-06-13,2019-06-13,1000.0,DI ,104.0,,%CDI,104.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017FJZ32.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 104,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,471,470
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017FJZ33,CDB017FJZ33 Nome do Simplificado do Emissor,Data de Emissao,2017-06-13,2019-06-13,1000.0,DI ,104.0,,%CDI,104.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017FJZ33.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 104,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,472,471
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017FW1FR,CDB017FW1FR Nome do Simplificado do Emissor,Data de Emissao,2017-06-16,2019-06-17,1000.0,DI ,104.0,,%CDI,104.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017FW1FR.PDF,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 104,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,473,472
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017GP7SZ,CDB017GP7SZ Nome do Simplificado do Emissor,Data de Emissao,2017-06-23,2019-06-24,1000.0,DI ,104.0,,%CDI,104.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017GP7SZ.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 104,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,474,473
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017GP7T1,CDB017GP7T1 Nome do Simplificado do Emissor,Data de Emissao,2017-06-23,2019-06-24,1000.0,DI ,104.0,,%CDI,104.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017GP7T1.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 104,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,475,474
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017H4E3R,CDB017H4E3R Nome do Simplificado do Emissor,Data de Emissao,2017-06-28,2019-06-28,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017H4E3R.PDF,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,476,475
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017J3NW1,CDB017J3NW1 Nome do Simplificado do Emissor,Data de Emissao,2017-07-12,2019-07-12,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017J3NW1.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,477,476
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,72180.40-8,CDB017J3NWG,CDB017J3NWG Nome do Simplificado do Emissor,Data de Emissao,2017-07-12,2019-07-12,1000.0,DI ,115.0,,%CDI,115.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017J3NWG.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 115,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,478,477
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,10685.40-8,CDB017KM9YM,CDB017KM9YM Nome do Simplificado do Emissor,Data de Emissao,2017-07-26,2019-07-26,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017KM9YM.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,479,478
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,72180.40-8,CDB017KM9YZ,CDB017KM9YZ Nome do Simplificado do Emissor,Data de Emissao,2017-07-26,2020-07-27,1000.0,DI ,105.0,,%CDI,105.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017KM9YZ.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 105,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,480,479
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERMEDIUMBM,CDB017LU4WC,CDB017LU4WC Nome Simplificado do Emissor,Data de Emissao,2017-08-04,2019-08-05,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017LU4WC.PDF,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,481,480
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERMEDIUMBM,CDB017OBJKL,CDB017OBJKL Nome Simplificado do Emissor,Data de Emissao,2017-08-25,2019-08-26,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017OBJKL.PDF,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,482,481
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERBM,CDB017Q5AGX,CDB017Q5AGX Nome Simplificado do Emissor,Data de Emissao,2017-09-11,2019-09-11,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017Q5AGX.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,483,482
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERBM,CDB017SFRAB,CDB017SFRAB Nome Simplificado do Emissor,Data de Emissao,2017-10-05,2019-10-07,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017SFRAB.PDF,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,484,483
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BONSUCESSOBM,CDB017SM7ZD,CDB017SM7ZD Nome Simplificado do Emissor,Data de Emissao,2017-10-06,2020-10-06,1000.0,DI ,116.0,,%CDI,116.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017SM7ZD.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 116,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,485,484
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BONSUCESSOBM,CDB017SM7ZE,CDB017SM7ZE Nome Simplificado do Emissor,Data de Emissao,2017-10-06,2019-10-07,1000.0,DI ,114.0,,%CDI,114.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017SM7ZE.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 114,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,486,485
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERBM,CDB017UT4XW,CDB017UT4XW Nome Simplificado do Emissor,Data de Emissao,2017-11-03,2019-11-04,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017UT4XW.PDF,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,487,486
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERBM,CDB017VT71M,CDB017VT71M Nome Simplificado do Emissor,Data de Emissao,2017-11-13,2019-11-13,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017VT71M.PDF,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,489,488
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERBM,CDB017WKA5E,CDB017WKA5E Nome Simplificado do Emissor,Data de Emissao,2017-11-22,2019-11-22,1000.0,DI ,103.0,,%CDI,103.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017WKA5E.PDF,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 103,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,490,489
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,AGIBANKBC,CDB017YTGNE,CDB017YTGNE Nome Simplificado do Emissor,BRAGBKC000J5 Data de Emissao,2017-12-13,2020-12-14,1000.0,DI ,124.0,,%CDI,124.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017YTGNE.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 124,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,491,490
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,AGIBANKBC,CDB017YTGNI,CDB017YTGNI Nome Simplificado do Emissor,Data de Emissao,2017-12-13,2020-12-14,1000.0,DI ,124.0,,%CDI,124.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB017YTGNI.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 124,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,492,491
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BS2BM,CDB1180G3V7,CDB1180G3V7 Nome Simplificado do Emissor,BRBONSC03850 Data de Emissao,2018-03-28,2021-03-29,1000.0,DI ,117.0,,%CDI,117.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1180G3V7.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 117,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,494,493
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BS2BM,CDB1190BR28,CDB1190BR28 Nome Simplificado do Emissor,Data de Emissao,2019-01-04,2021-12-20,1000.0,DI ,120.0,,%CDI,120.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1190BR28.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 120,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,495,494
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BS2BM,CDB1194KKI7,CDB1194KKI7 Nome Simplificado do Emissor,Data de Emissao,2019-02-04,2022-01-19,1000.0,DI ,120.0,,%CDI,120.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1194KKI7.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 120,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,497,496
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BS2BM,CDB1194KKI8,CDB1194KKI8 Nome Simplificado do Emissor,Data de Emissao,2019-02-04,2022-01-19,1000.0,DI ,120.0,,%CDI,120.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1194KKI8.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 120,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,498,497
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BS2BM,CDB1194KKI9,CDB1194KKI9 Nome Simplificado do Emissor,Data de Emissao,2019-02-04,2022-01-19,1000.0,DI ,120.0,,%CDI,120.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1194KKI9.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 120,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,499,498
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BMGBM,CDB1196NI0I,CDB1196NI0I Nome Simplificado do Emissor,Data de Emissao,2019-02-15,2024-09-16,1.0,IPCA TAXA DE JUROS,,5.05,IPCA+,5.05,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1196NI0I.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: IPCA Taxa de Juros/Spread: 5,0500 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o proximo P",,1,True,500,499
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BANCOFIDISBM,CDB1197WTNW,CDB1197WTNW Nome Simplificado do Emissor,Data de Emissao,2019-02-26,2022-02-25,1000.0,DI ,104.0,,%CDI,104.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1197WTNW.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 104,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,501,500
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERBM,CDB119BIQH1,CDB119BIQH1 Nome Simplificado do Emissor,Data de Emissao,2019-03-21,2021-03-11,1000.0,DI ,102.0,,%CDI,102.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB119BIQH1.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 102,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,502,501
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,INTERBM,CDB119BIQH2,CDB119BIQH2 Nome Simplificado do Emissor,Data de Emissao,2019-03-21,2021-03-11,1000.0,DI ,102.0,,%CDI,102.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB119BIQH2.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % da Taxa Flutuante: 102,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,503,502
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,VOITERBM,CDB1200PHPL,CDB1200PHPL Nome Simplificado do Emissor,Data de Emissao,2020-01-07,2023-01-09,1.0,DI ,126.0,,%CDI,126.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1200PHPL.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % Indice/Taxa Flutuante: 126,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,504,503
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,PANBM,CDB1217B4QI,CDB1217B4QI Nome Simplificado do Emissor,Data de Emissao,2021-02-04,2026-02-03,1000.0,DI ,133.0,,%CDI,133.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1217B4QI.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % Indice/Taxa Flutuante: 133,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,505,504
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,PANBM,CDB121ALA3C,CDB121ALA3C Nome Simplificado do Emissor,Data de Emissao,2021-02-19,2025-02-19,1000.0,IPCA TAXA DE JUROS,,3.6,IPCA+,3.6,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB121ALA3C.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: IPCA Taxa de Juros/Spread: 3,6000 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o proximo P",,1,True,506,505
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,PANBM,CDB121B7YX8,CDB121B7YX8 Nome Simplificado do Emissor,Data de Emissao,2021-02-23,2025-02-24,1000.0,PREFIXADO TAXA DE JUROS,,8.7,,8.7,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB121B7YX8.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: PREFIXADO Taxa de Juros/Spread: 8,7000 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o prox",,1,True,507,506
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,PANBM,CDB121B7YXJ,CDB121B7YXJ Nome Simplificado do Emissor,Data de Emissao,2021-02-23,2025-02-24,1000.0,IPCA TAXA DE JUROS,,3.65,IPCA+,3.65,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB121B7YXJ.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: IPCA Taxa de Juros/Spread: 3,6500 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o proximo P",,1,True,508,507
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BMGBM,CDB121DH7NZ,CDB121DH7NZ Nome Simplificado do Emissor,Data de Emissao,2021-03-03,2024-03-04,1.0,PREFIXADO TAXA DE JUROS,,8.75,,8.75,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB121DH7NZ.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: PREFIXADO Taxa de Juros/Spread: 8,7500 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o prox",,1,True,509,508
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,PANBM,CDB121EZVOG,CDB121EZVOG Nome Simplificado do Emissor,Data de Emissao,2021-03-09,2025-03-10,1000.0,IPCA TAXA DE JUROS,,4.5,IPCA+,4.5,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB121EZVOG.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: IPCA Taxa de Juros/Spread: 4,5000 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o proximo P",,1,True,510,509
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,RODOBENSBM,CDB121FYXPH,CDB121FYXPH Nome Simplificado do Emissor,Data de Emissao,2021-03-12,2024-03-11,1000.0,DI ,140.0,,%CDI,140.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB121FYXPH.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % Indice/Taxa Flutuante: 140,00 Taxa de Juros/Spread: Criterio de calculo de juros: Consulta Instrumentos Financeiros Ficha 2 Dados do Titulo",,1,True,511,510
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,RODOBENSBM,CDB121HICGZ,CDB121HICGZ Nome Simplificado do Emissor,Data de Emissao,2021-03-19,2024-03-18,1000.0,PREFIXADO TAXA DE JUROS,,8.55,,8.55,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB121HICGZ.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: PREFIXADO Taxa de Juros/Spread: 8,5500 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o prox",,1,True,512,511
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,RODOBENSBM,CDB121IU1L3,CDB121IU1L3 Nome Simplificado do Emissor,Data de Emissao,2021-03-26,2025-03-25,1000.0,PREFIXADO TAXA DE JUROS,,9.9,,9.9,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB121IU1L3.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: PREFIXADO Taxa de Juros/Spread: 9,9000 Criterio de calculo de juros: 252 - numero dias uteis entre a data de inicio ou ultimo pagamento e o prox",,1,True,513,512
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,AGIBANKBC,CDB12200MN1,CDB12200MN1 Nome Simplificado do Emissor,Data de Emissao,2022-01-03,2024-01-03,1000.0,DI ,116.0,,%CDI,116.0,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB12200MN1.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % Indice/Taxa Flutuante: 116,00 Taxa de Juros/Spread: Criterio de calculo de juros:",,1,True,514,513
CDB,BULLET,BULLET,,DESCONHECIDO,2025-10-17,BTGPACTUALBM,CDB1220M2HP,CDB1220M2HP Nome Simplificado do Emissor,Data de Emissao,2022-01-05,2024-01-05,1000.0,DI ,107.5,,%CDI,107.5,,,,,,Z:\Asset Management\FUNDOS e CLUBES\CETIP - Instrumentos Financeiros (TELAS)\cdb\CDB1220M2HP.pdf,1,0,1,debug_text,True,OK,,"Formas de Pagamento: Pagamento de juros e principal no vencimento Rentabilidade/Indexador/Taxa Flutuante: DI % Indice/Taxa Flutuante: 107,50 Taxa de Juros/Spread: Criterio de calculo de juros: Consulta Instrumentos Financeiros Ficha 2 Dados do Titulo",,1,True,515,514
